State,raceYear,AreaNumber,RepVotes,RepStatus,DemVotes,DemStatus,Dem Vote %,Winner
South Carolina,1990,1,"80,839",Incumbent,"42,555",Challenger,0.344870901,R
South Carolina,1990,2,"90,054",Incumbent,0,0,0,R
South Carolina,1990,3,"52,419",Challenger,"72,561",Incumbent,0.580580893,D
South Carolina,1990,4,"51,338",Challenger,"81,927",Incumbent,0.614767568,D
South Carolina,1990,5,0,0,"91,775",Incumbent,1,D
South Carolina,1990,6,0,0,"94,121",Incumbent,1,D
South Carolina,1992,1,"121,938",Incumbent,"59,908",Challenger,0.329443595,R
South Carolina,1992,2,"148,667",Incumbent,0,0,0,R
South Carolina,1992,3,"75,660",Challenger,"119,119",Incumbent,0.611559768,D
South Carolina,1992,4,"99,879",Challenger,"94,182",Incumbent,0.485321626,R
South Carolina,1992,5,"70,866",Challenger,"112,031",Incumbent,0.612536018,D
South Carolina,1992,6,"64,149",Challenger,"120,647",Challenger,0.652865863,D
South Carolina,1994,1,"97,803",Challenger,"47,769",Challenger,0.328146896,R
South Carolina,1994,2,"133,307",Incumbent,0,0,0,R
South Carolina,1994,3,"90,123",Challenger,"59,932",Challenger,0.39940022,R
South Carolina,1994,4,"109,626",Incumbent,"39,396",Challenger,0.264363651,R
South Carolina,1994,5,"70,967",Challenger,"77,311",Incumbent,0.52139225,D
South Carolina,1994,6,"50,259",Challenger,"88,635",Incumbent,0.638148516,D
South Carolina,1996,1,"138,467",Incumbent,0,0,0,R
South Carolina,1996,2,"158,229",Incumbent,0,0,0,R
South Carolina,1996,3,"114,273",Incumbent,"73,417",Challenger,0.391160957,R
South Carolina,1996,4,"138,165",Incumbent,"54,126",Challenger,0.281479632,R
South Carolina,1996,5,"81,455",Challenger,"97,335",Incumbent,0.544409643,D
South Carolina,1996,6,"51,974",Challenger,"120,132",Incumbent,0.69801169,D
South Carolina,1998,1,"118,414",Incumbent,0,0,0,R
South Carolina,1998,2,"119,583",Incumbent,"84,864",Challenger,0.415090464,R
South Carolina,1998,3,"129,047",Incumbent,0,0,0,R
South Carolina,1998,4,"105,264",Challenger,"73,314",Challenger,0.410543292,R
South Carolina,1998,5,"66,299",Challenger,"95,105",Incumbent,0.589235707,D
South Carolina,1998,6,"41,421",Challenger,"116,507",Incumbent,0.737722253,D
South Carolina,2000,1,"139,597",Challenger,"82,622",Challenger,0.371804391,R
South Carolina,2000,2,"154,338",Incumbent,"110,672",Challenger,0.41761443,R
South Carolina,2000,3,"150,176",Incumbent,"67,174",Challenger,0.309059121,R
South Carolina,2000,4,"150,436",Incumbent,0,0,0,R
South Carolina,2000,5,"85,247",Challenger,"126,877",Incumbent,0.598126567,D
South Carolina,2000,6,"50,005",Challenger,"138,053",Incumbent,0.734097991,D
South Carolina,2002,1,"127,562",Incumbent,0,0,0,R
South Carolina,2002,2,"144,149",Incumbent,0,0,0,R
South Carolina,2002,3,"119,644",Challenger,"55,743",Challenger,0.317828573,R
South Carolina,2002,4,"122,422",Incumbent,"52,635",Challenger,0.300673495,R
South Carolina,2002,5,0,0,"121,912",Incumbent,1,D
South Carolina,2002,6,"55,760",Challenger,"116,586",Incumbent,0.676464786,D
South Carolina,2004,1,"186,448",Incumbent,0,0,0,R
South Carolina,2004,2,"181,862",Incumbent,"93,249",Challenger,0.33895046,R
South Carolina,2004,3,"191,052",Incumbent,0,0,0,R
South Carolina,2004,4,"188,795",Challenger,"78,376",Challenger,0.293355192,R
South Carolina,2004,5,"89,568",Challenger,"152,867",Incumbent,0.630548394,D
South Carolina,2004,6,"79,600",Challenger,"161,987",Incumbent,0.670512072,D
South Carolina,2006,1,"115,766",Incumbent,"73,218",Challenger,0.387429624,R
South Carolina,2006,2,"127,811",Incumbent,"76,090",Challenger,0.373171294,R
South Carolina,2006,3,"111,882",Incumbent,"66,039",Challenger,0.371170351,R
South Carolina,2006,4,"115,553",Incumbent,"57,490",Challenger,0.332229561,R
South Carolina,2006,5,"75,422",Challenger,"99,669",Incumbent,0.569241137,D
South Carolina,2006,6,"53,181",Challenger,"100,213",Incumbent,0.653304562,D
South Carolina,2008,1,"177,540",Incumbent,"163,724",Challenger,0.479757607,R
South Carolina,2008,2,"184,583",Incumbent,"158,627",Challenger,0.462186416,R
South Carolina,2008,3,"186,799",Incumbent,"101,724",Challenger,0.352568079,R
South Carolina,2008,4,"184,440",Incumbent,"113,291",Challenger,0.380514626,R
South Carolina,2008,5,"113,282",Challenger,"188,785",Incumbent,0.62497724,D
South Carolina,2008,6,"93,059",Challenger,"193,378",Incumbent,0.675115296,D
South Carolina,2010,1,"152,755",Challenger,"67,008",Challenger,0.30491029,R
South Carolina,2010,2,"138,861",Incumbent,"113,625",Challenger,0.450024952,R
South Carolina,2010,3,"126,235",Challenger,"73,095",Challenger,0.366703457,R
South Carolina,2010,4,"137,586",Challenger,"62,438",Challenger,0.312152542,R
South Carolina,2010,5,"125,834",Challenger,"102,296",Incumbent,0.448410994,R
South Carolina,2010,6,"72,661",Challenger,"125,459",Incumbent,0.633247527,D
South Carolina,2012,1,"179,908",Incumbent,"103,557",Challenger,0.365325525,R
South Carolina,2012,2,"196,116",Incumbent,0,0,0,R
South Carolina,2012,3,"169,512",Incumbent,"84,735",Challenger,0.333278269,R
South Carolina,2012,4,"173,201",Incumbent,"89,964",Challenger,0.34185397,R
South Carolina,2012,5,"154,324",Incumbent,"123,443",Challenger,0.444412043,R
South Carolina,2012,6,0,0,"218,717",Incumbent,1,D
South Carolina,2012,7,"153,068",Challenger,"122,389",Challenger,0.444312542,R
South Carolina,2014,1,"119,392",Incumbent,0,0,0,R
South Carolina,2014,2,"121,649",Incumbent,"68,719",Challenger,0.360979787,R
South Carolina,2014,3,"116,741",Incumbent,"47,181",Challenger,0.287825917,R
South Carolina,2014,4,"126,452",Incumbent,0,0,0,R
South Carolina,2014,5,"103,078",Incumbent,"71,985",Challenger,0.411194827,R
South Carolina,2014,6,"44,311",Challenger,"125,747",Incumbent,0.739435957,D
South Carolina,2014,7,"102,833",Challenger,"68,576",Challenger,0.400072342,R
South Dakota,1972,1,61589,Challenger,94442,Incumbent,0.605277156,D
South Dakota,1972,2,79546,Challenger,65415,Challenger,0.451259304,R
South Dakota,1974,1,78266,Challenger,63339,Incumbent,0.447293528,R
South Dakota,1974,2,88746,Incumbent,42119,Challenger,0.321850762,R
South Dakota,1976,1,121587,Incumbent,29533,Challenger,0.195427475,R
South Dakota,1976,2,99601,Incumbent,42968,Challenger,0.301383891,R
South Dakota,1978,1,64544,Challenger,64683,Challenger,0.500537813,D
South Dakota,1978,2,70780,Incumbent,55516,Challenger,0.439570533,R
South Dakota,1980,1,57155,Challenger,109910,Incumbent,0.657887649,D
South Dakota,1980,2,88991,Challenger,63447,Challenger,0.416215117,R
South Dakota,1982,1,133530,Incumbent,142122,Incumbent,0.515584868,D
South Dakota,1984,1,134821,Challenger,181401,Incumbent,0.57365079,D
South Dakota,1986,1,118261,Challenger,171462,Challenger,0.59181356,D
South Dakota,1988,1,88157,Challenger,223759,Incumbent,0.71736942,D
South Dakota,1990,1,83484,Challenger,173814,Incumbent,0.67553576,D
South Dakota,1992,1,89375,Challenger,230070,Incumbent,0.720217878,D
South Dakota,1994,1,112054,Challenger,183036,Incumbent,0.620271781,D
South Dakota,1996,1,186393,Challenger,119547,Challenger,0.390753089,R
South Dakota,1998,1,194157,Incumbent,64433,Challenger,0.249170502,R
South Dakota,2000,1,231083,Incumbent,78321,Challenger,0.25313506,R
South Dakota,2002,1,180023,Challenger,153656,Challenger,0.460490471,R
South Dakota,2004,1,178823,Challenger,207837,Incumbent,0.53751875,D
South Dakota,2006,1,97864,Challenger,230468,Incumbent,0.701935845,D
South Dakota,2008,1,122966,Challenger,256041,Incumbent,0.675557444,D
South Dakota,2010,1,153703,Challenger,146589,Incumbent,0.488154863,R
South Dakota,2012,1,"207,640",Incumbent,"153,789",Challenger,0.425502658,R
South Dakota,2014,1,"183,834",Incumbent,"92,485",Challenger,0.33470373,R
Tennessee,1972,1,110868,Incumbent,28736,Challenger,0.205839374,R
Tennessee,1972,2,109925,Incumbent,0,0,0,R
Tennessee,1972,3,82561,Incumbent,62536,Challenger,0.430994438,R
Tennessee,1972,4,21689,Challenger,93042,Incumbent,0.810957806,D
Tennessee,1972,5,55067,Challenger,93555,Incumbent,0.629482849,D
Tennessee,1972,6,77263,Challenger,60254,Incumbent,0.438156737,R
Tennessee,1972,7,38726,Challenger,92419,Incumbent,0.704708529,D
Tennessee,1972,8,93173,Incumbent,74240,Challenger,0.443454212,R
Tennessee,1974,1,76394,Incumbent,42523,Challenger,0.357585543,R
Tennessee,1974,2,87419,Incumbent,35920,Challenger,0.291229862,R
Tennessee,1974,3,55580,Incumbent,61926,Challenger,0.527002876,D
Tennessee,1974,4,0,0,94847,Incumbent,1,D
Tennessee,1974,5,0,0,88206,Incumbent,1,D
Tennessee,1974,6,76928,Incumbent,58824,Challenger,0.433319583,R
Tennessee,1974,7,0,0,83231,Incumbent,1,D
Tennessee,1974,8,67181,Incumbent,67925,Challenger,0.502753394,D
Tennessee,1976,1,97781,Incumbent,69507,Challenger,0.415493042,R
Tennessee,1976,2,117256,Incumbent,69449,Challenger,0.371971827,R
Tennessee,1976,3,57116,Challenger,123872,Incumbent,0.684421067,D
Tennessee,1976,4,0,0,115392,Challenger,1,D
Tennessee,1976,5,0,0,125830,Incumbent,1,D
Tennessee,1976,6,116905,Incumbent,64462,Challenger,0.355422982,R
Tennessee,1976,7,0,0,105832,Incumbent,1,D
Tennessee,1976,8,63819,Challenger,100683,Incumbent,0.61204727,D
Tennessee,1978,1,92143,Incumbent,50694,Challenger,0.354908042,R
Tennessee,1978,2,125082,Incumbent,27745,Challenger,0.181545146,R
Tennessee,1978,3,0,0,108282,Incumbent,1,D
Tennessee,1978,4,0,0,108695,Incumbent,1,D
Tennessee,1978,5,47288,Challenger,68608,Challenger,0.591979016,D
Tennessee,1978,6,114630,Incumbent,38954,Challenger,0.253633191,R
Tennessee,1978,7,36003,Challenger,96863,Incumbent,0.729027742,D
Tennessee,1978,8,33679,Challenger,80776,Incumbent,0.705744616,D
Tennessee,1980,1,130296,Incumbent,0,0,0,R
Tennessee,1980,2,147947,Incumbent,46578,Challenger,0.239444801,R
Tennessee,1980,3,74761,Challenger,117355,Challenger,0.6108549,D
Tennessee,1980,4,35954,Challenger,137612,Incumbent,0.792851134,D
Tennessee,1980,5,62746,Challenger,118506,Incumbent,0.653818992,D
Tennessee,1980,6,127945,Incumbent,0,0,0,R
Tennessee,1980,7,39227,Challenger,133606,Incumbent,0.773035242,D
Tennessee,1980,8,0,0,110139,Incumbent,1,D
Tennessee,1982,1,89497,Incumbent,27580,Challenger,0.235571462,R
Tennessee,1982,2,109045,Incumbent,0,0,0,R
Tennessee,1982,3,49885,Challenger,84967,Incumbent,0.630075935,D
Tennessee,1982,4,47865,Challenger,93453,Challenger,0.661295801,D
Tennessee,1982,5,27061,Challenger,109282,Incumbent,0.80152263,D
Tennessee,1982,6,0,0,104094,Incumbent,1,D
Tennessee,1982,7,73835,Challenger,72359,Challenger,0.494951913,R
Tennessee,1982,8,31527,Challenger,93945,Incumbent,0.748732785,D
Tennessee,1982,9,40812,Challenger,112143,Incumbent,0.733176424,D
Tennessee,1984,1,113407,Incumbent,0,0,0,R
Tennessee,1984,2,132604,Incumbent,38846,Challenger,0.226573345,R
Tennessee,1984,3,90216,Challenger,99465,Incumbent,0.524380407,D
Tennessee,1984,4,31011,Challenger,93848,Incumbent,0.751631841,D
Tennessee,1984,5,0,0,138233,Incumbent,1,D
Tennessee,1984,6,61559,Challenger,103989,Challenger,0.628150144,D
Tennessee,1984,7,107257,Incumbent,0,0,0,R
Tennessee,1984,8,0,0,118653,Incumbent,1,D
Tennessee,1984,9,53064,Challenger,133428,Incumbent,0.715462325,D
Tennessee,1986,1,80289,Incumbent,36278,Challenger,0.311220157,R
Tennessee,1986,2,96396,Incumbent,30088,Challenger,0.23787989,R
Tennessee,1986,3,64084,Challenger,75034,Incumbent,0.53935508,D
Tennessee,1986,4,0,0,86997,Incumbent,1,D
Tennessee,1986,5,58701,Challenger,85126,Incumbent,0.591863836,D
Tennessee,1986,6,30823,Challenger,102180,Incumbent,0.768253348,D
Tennessee,1986,7,93902,Incumbent,35966,Challenger,0.276942742,R
Tennessee,1986,8,24792,Challenger,101699,Incumbent,0.804001866,D
Tennessee,1986,9,0,0,83006,Incumbent,1,D
Tennessee,1988,1,119526,Incumbent,29469,Challenger,0.197785161,R
Tennessee,1988,2,99631,Challenger,77540,Challenger,0.437656276,R
Tennessee,1988,3,80372,Challenger,108264,Incumbent,0.573930745,D
Tennessee,1988,4,0,0,94129,Incumbent,1,D
Tennessee,1988,5,0,0,155068,Incumbent,1,D
Tennessee,1988,6,38033,Challenger,123652,Incumbent,0.764771005,D
Tennessee,1988,7,142025,Incumbent,35237,Challenger,0.19878485,R
Tennessee,1988,8,56839,Challenger,94571,Challenger,0.624602074,D
Tennessee,1988,9,0,0,126280,Incumbent,1,D
Tennessee,1990,1,47796,Incumbent,0,0,0,R
Tennessee,1990,2,62797,Incumbent,0,0,0,R
Tennessee,1990,3,36855,Challenger,49662,Incumbent,0.574014356,D
Tennessee,1990,4,22890,Challenger,52101,Incumbent,0.694763372,D
Tennessee,1990,5,0,0,55607,Incumbent,1,D
Tennessee,1990,6,26424,Challenger,60538,Incumbent,0.696143143,D
Tennessee,1990,7,66141,Incumbent,40516,Challenger,0.379871926,R
Tennessee,1990,8,0,0,62241,Incumbent,1,D
Tennessee,1990,9,25730,Challenger,48629,Incumbent,0.653975981,D
Tennessee,1992,1,114797,Incumbent,47809,Challenger,0.294017441,R
Tennessee,1992,2,148377,Incumbent,52887,Challenger,0.262774267,R
Tennessee,1992,3,102763,Challenger,105693,Incumbent,0.507027862,D
Tennessee,1992,4,50340,Challenger,98984,Incumbent,0.662880716,D
Tennessee,1992,5,49417,Challenger,125233,Incumbent,0.717051245,D
Tennessee,1992,6,86289,Challenger,120177,Incumbent,0.582066781,D
Tennessee,1992,7,125101,Incumbent,72062,Challenger,0.36549454,R
Tennessee,1992,8,0,0,136852,Incumbent,1,D
Tennessee,1992,9,60606,Challenger,123276,Incumbent,0.670408197,D
Tennessee,1994,1,102947,Incumbent,34691,Challenger,0.25204522,R
Tennessee,1994,2,128937,Incumbent,0,0,0,R
Tennessee,1994,3,84583,Challenger,73839,Challenger,0.466090568,R
Tennessee,1994,4,81539,Challenger,60489,Challenger,0.425894894,R
Tennessee,1994,5,61692,Challenger,95953,Incumbent,0.608665039,D
Tennessee,1994,6,88759,Challenger,90933,Incumbent,0.50604924,D
Tennessee,1994,7,102587,Challenger,65851,Challenger,0.390950973,R
Tennessee,1994,8,55573,Challenger,97951,Incumbent,0.638017509,D
Tennessee,1994,9,69226,Challenger,94805,Incumbent,0.577970018,D
Tennessee,1996,1,117676,Challenger,58657,Challenger,0.332649022,R
Tennessee,1996,2,150953,Incumbent,61020,Challenger,0.287866851,R
Tennessee,1996,3,113408,Challenger,85714,Challenger,0.430459718,R
Tennessee,1996,4,103091,Incumbent,73331,Challenger,0.415656777,R
Tennessee,1996,5,46201,Challenger,140264,Incumbent,0.752226959,D
Tennessee,1996,6,62277,Challenger,123846,Incumbent,0.665398688,D
Tennessee,1996,7,136643,Incumbent,73629,Challenger,0.350160744,R
Tennessee,1996,8,55024,Challenger,123681,Incumbent,0.692095912,D
Tennessee,1996,9,70951,Challenger,116345,Challenger,0.621182513,D
Tennessee,1998,1,68904,Incumbent,30710,Challenger,0.308289999,R
Tennessee,1998,2,90860,Incumbent,0,0,0,R
Tennessee,1998,3,75100,Challenger,37144,Challenger,0.33092192,R
Tennessee,1998,4,62829,Incumbent,42627,Challenger,0.404215976,R
Tennessee,1998,5,0,0,74611,Incumbent,1,D
Tennessee,1998,6,62277,Challenger,75055,Incumbent,0.546522296,D
Tennessee,1998,7,91503,Incumbent,0,0,0,R
Tennessee,1998,8,0,0,76803,Incumbent,1,D
Tennessee,1998,9,18078,Challenger,75428,Incumbent,0.806664813,D
Tennessee,2000,1,157828,Incumbent,0,0,0,R
Tennessee,2000,2,187154,Incumbent,0,0,0,R
Tennessee,2000,3,139840,Incumbent,75785,Challenger,0.351466667,R
Tennessee,2000,4,133622,Incumbent,67165,Challenger,0.334508708,R
Tennessee,2000,5,50386,Challenger,149277,Incumbent,0.747644781,D
Tennessee,2000,6,97169,Challenger,168861,Incumbent,0.634744202,D
Tennessee,2000,7,171056,Incumbent,71587,Challenger,0.295030147,R
Tennessee,2000,8,54929,Challenger,143127,Incumbent,0.722659248,D
Tennessee,2000,9,0,0,143298,Incumbent,1,D
Tennessee,2002,1,127300,Incumbent,0,0,0,R
Tennessee,2002,2,146887,Incumbent,37035,Challenger,0.201362534,R
Tennessee,2002,3,112254,Incumbent,58824,Challenger,0.343843159,R
Tennessee,2002,4,85680,Challenger,95989,Challenger,0.52837303,D
Tennessee,2002,5,56825,Challenger,108903,Challenger,0.657118894,D
Tennessee,2002,6,57401,Challenger,117034,Incumbent,0.670931866,D
Tennessee,2002,7,138314,Challenger,51790,Challenger,0.272429828,R
Tennessee,2002,8,45853,Challenger,117811,Incumbent,0.719834539,D
Tennessee,2002,9,0,0,120904,Incumbent,1,D
Tennessee,2004,1,172543,Incumbent,56361,Challenger,0.246221123,R
Tennessee,2004,2,215795,Incumbent,52155,Challenger,0.194644523,R
Tennessee,2004,3,166154,Incumbent,84295,Challenger,0.33657551,R
Tennessee,2004,4,109993,Challenger,138459,Incumbent,0.557286719,D
Tennessee,2004,5,74978,Challenger,168970,Incumbent,0.692647613,D
Tennessee,2004,6,87523,Challenger,167448,Incumbent,0.656733511,D
Tennessee,2004,7,232404,Incumbent,0,0,0,R
Tennessee,2004,8,59853,Challenger,173623,Incumbent,0.743643886,D
Tennessee,2004,9,41578,Challenger,190648,Incumbent,0.820958893,D
Tennessee,2006,1,108336,Challenger,65538,Challenger,0.37692812,R
Tennessee,2006,2,157095,Incumbent,45025,Challenger,0.222763705,R
Tennessee,2006,3,130791,Incumbent,68324,Challenger,0.343138387,R
Tennessee,2006,4,62449,Challenger,123666,Incumbent,0.664460146,D
Tennessee,2006,5,49702,Challenger,122919,Incumbent,0.712074429,D
Tennessee,2006,6,60392,Challenger,129069,Incumbent,0.681243105,D
Tennessee,2006,7,152288,Incumbent,73369,Challenger,0.32513505,R
Tennessee,2006,8,47492,Challenger,129610,Incumbent,0.73183815,D
Tennessee,2006,9,31002,Challenger,103341,Challenger,0.769232487,D
Tennessee,2008,1,168343,Challenger,57525,Challenger,0.254684152,R
Tennessee,2008,2,227120,Incumbent,63639,Challenger,0.218871987,R
Tennessee,2008,3,184964,Incumbent,73059,Challenger,0.283149177,R
Tennessee,2008,4,94447,Challenger,146776,Incumbent,0.608466025,D
Tennessee,2008,5,85471,Challenger,181467,Incumbent,0.679809544,D
Tennessee,2008,6,0,0,194264,Incumbent,1,D
Tennessee,2008,7,217332,Incumbent,99549,Challenger,0.314152631,R
Tennessee,2008,8,0,0,180465,Incumbent,1,D
Tennessee,2008,9,0,0,198798,Incumbent,1,D
Tennessee,2010,1,123006,Incumbent,26045,Challenger,0.174738848,R
Tennessee,2010,2,141796,Incumbent,25400,Challenger,0.15191751,R
Tennessee,2010,3,92032,Challenger,45387,Challenger,0.330281839,R
Tennessee,2010,4,103969,Challenger,70254,Incumbent,0.403241822,R
Tennessee,2010,5,74204,Challenger,99162,Incumbent,0.571980665,D
Tennessee,2010,6,128517,Challenger,56145,Challenger,0.304041979,R
Tennessee,2010,7,158916,Incumbent,54347,Challenger,0.254835579,R
Tennessee,2010,8,98759,Challenger,64960,Challenger,0.396777405,R
Tennessee,2010,9,33879,Challenger,99827,Incumbent,0.746615709,D
Tennessee,2012,1,"182,252",Incumbent,"47,663",Challenger,0.207307048,R
Tennessee,2012,2,"196,894",Incumbent,"54,522",Challenger,0.216859707,R
Tennessee,2012,3,"157,830",Incumbent,"91,094",Challenger,0.365951053,R
Tennessee,2012,4,"128,568",Incumbent,"102,022",Challenger,0.442438961,R
Tennessee,2012,5,"86,240",Challenger,"171,621",Incumbent,0.665556249,D
Tennessee,2012,6,"184,383",Incumbent,0,0,0,R
Tennessee,2012,7,"182,730",Incumbent,"61,679",Challenger,0.252359774,R
Tennessee,2012,8,"190,923",Incumbent,"79,490",Challenger,0.293957761,R
Tennessee,2012,9,"59,742",Challenger,"188,422",Incumbent,0.759264035,D
Tennessee,2014,1,"115,533",Incumbent,0,0,0,R
Tennessee,2014,2,"120,883",Incumbent,"37,612",Challenger,0.237307171,R
Tennessee,2014,3,"97,344",Incumbent,"53,983",Challenger,0.356730788,R
Tennessee,2014,4,"84,815",Incumbent,"51,357",Challenger,0.377148019,R
Tennessee,2014,5,"55,078",Challenger,"96,148",Incumbent,0.635790142,D
Tennessee,2014,6,"115,231",Incumbent,"37,232",Challenger,0.244203512,R
Tennessee,2014,7,"110,534",Incumbent,"42,280",Challenger,0.276676221,R
Tennessee,2014,8,"122,255",Incumbent,"42,433",Challenger,0.257656903,R
Tennessee,2014,9,"27,173",Challenger,"87,376",Incumbent,0.762782739,D
Texas,1972,1,0,0,93891,Incumbent,1,D
Texas,1972,2,35600,Challenger,100345,Challenger,0.738129391,D
Texas,1972,3,122984,Incumbent,44708,Challenger,0.266607829,R
Texas,1972,4,40548,Challenger,95674,Incumbent,0.702338829,D
Texas,1972,5,74932,Challenger,59601,Incumbent,0.443021415,R
Texas,1972,6,38086,Challenger,100917,Incumbent,0.726005914,D
Texas,1972,7,171127,Incumbent,36899,Challenger,0.177376866,R
Texas,1972,8,39686,Challenger,73909,Incumbent,0.650636032,D
Texas,1972,9,45462,Challenger,89113,Incumbent,0.66218094,D
Texas,1972,10,0,0,130973,Incumbent,1,D
Texas,1972,11,0,0,88861,Incumbent,1,D
Texas,1972,12,0,0,84356,Incumbent,1,D
Texas,1972,13,87084,Incumbent,71730,Incumbent,0.451660433,R
Texas,1972,14,0,0,89725,Incumbent,1,D
Texas,1972,15,0,0,73994,Incumbent,1,D
Texas,1972,16,0,0,81347,Incumbent,1,D
Texas,1972,17,0,0,95122,Incumbent,1,D
Texas,1972,18,19355,Challenger,85672,Challenger,0.815714054,D
Texas,1972,19,0,0,97084,Incumbent,1,D
Texas,1972,20,0,0,81443,Incumbent,1,D
Texas,1972,21,69374,Challenger,91180,Incumbent,0.567908616,D
Texas,1972,22,42094,Challenger,101786,Incumbent,0.707436753,D
Texas,1972,23,0,0,72799,Incumbent,1,D
Texas,1972,24,48853,Challenger,91054,Challenger,0.650818043,D
Texas,1974,1,22619,Challenger,49426,Incumbent,0.686043445,D
Texas,1974,2,0,0,57096,Incumbent,1,D
Texas,1974,3,63489,Incumbent,34623,Challenger,0.352892613,R
Texas,1974,4,16113,Challenger,48209,Incumbent,0.74949473,D
Texas,1974,5,28446,Incumbent,26190,Challenger,0.479354272,R
Texas,1974,6,10908,Challenger,53345,Incumbent,0.830233608,D
Texas,1974,7,70363,Incumbent,18524,Challenger,0.208399428,R
Texas,1974,8,11605,Challenger,30158,Incumbent,0.722122453,D
Texas,1974,9,22935,Challenger,37275,Incumbent,0.619083209,D
Texas,1974,10,18560,Challenger,76240,Incumbent,0.804219409,D
Texas,1974,11,9883,Challenger,46828,Incumbent,0.825730458,D
Texas,1974,12,11543,Challenger,42632,Incumbent,0.786931241,D
Texas,1974,13,39087,Incumbent,53094,Challenger,0.575975526,D
Texas,1974,14,0,0,41066,Incumbent,1,D
Texas,1974,15,0,0,42567,Incumbent,1,D
Texas,1974,16,0,0,42880,Incumbent,1,D
Texas,1974,17,0,0,64959,Incumbent,1,D
Texas,1974,18,6053,Challenger,36597,Incumbent,0.858077374,D
Texas,1974,19,0,0,49619,Incumbent,1,D
Texas,1974,20,0,0,39358,Incumbent,1,D
Texas,1974,21,45959,Challenger,53543,Challenger,0.538109787,D
Texas,1974,22,19483,Challenger,47753,Incumbent,0.710229639,D
Texas,1974,23,0,0,47249,Incumbent,1,D
Texas,1974,24,9698,Challenger,36085,Incumbent,0.78817465,D
Texas,1976,1,26334,Challenger,135384,Challenger,0.837160984,D
Texas,1976,2,0,0,133910,Incumbent,1,D
Texas,1976,3,171343,Incumbent,60070,Challenger,0.259579194,R
Texas,1976,4,62641,Challenger,105394,Incumbent,0.627214568,D
Texas,1976,5,56056,Challenger,67871,Challenger,0.547669192,D
Texas,1976,6,60316,Challenger,119025,Incumbent,0.663679806,D
Texas,1976,7,193127,Incumbent,0,0,0,R
Texas,1976,8,54566,Challenger,84404,Incumbent,0.607354105,D
Texas,1976,9,0,0,112945,Incumbent,1,D
Texas,1976,10,48482,Challenger,160683,Incumbent,0.768211699,D
Texas,1976,11,68373,Challenger,92142,Incumbent,0.574039809,D
Texas,1976,12,31941,Challenger,101814,Incumbent,0.761197712,D
Texas,1976,13,69328,Challenger,101798,Incumbent,0.594871615,D
Texas,1976,14,58788,Challenger,93589,Incumbent,0.614193743,D
Texas,1976,15,35446,Challenger,102837,Incumbent,0.743670589,D
Texas,1976,16,52499,Challenger,71876,Incumbent,0.577897487,D
Texas,1976,17,0,0,127613,Incumbent,1,D
Texas,1976,18,15381,Challenger,93953,Incumbent,0.85932098,D
Texas,1976,19,72991,Challenger,87908,Incumbent,0.546355167,D
Texas,1976,20,0,0,90173,Incumbent,1,D
Texas,1976,21,56211,Challenger,149395,Incumbent,0.726608173,D
Texas,1976,22,96267,Incumbent,96535,Challenger,0.500695014,D
Texas,1976,23,0,0,96481,Incumbent,1,D
Texas,1976,24,47075,Challenger,82743,Incumbent,0.637376943,D
Texas,1978,1,20700,Challenger,73708,Incumbent,0.78073892,D
Texas,1978,2,28584,Challenger,66986,Incumbent,0.700910328,D
Texas,1978,3,96406,Incumbent,0,0,0,R
Texas,1978,4,36582,Challenger,58336,Incumbent,0.614593649,D
Texas,1978,5,34672,Challenger,35524,Incumbent,0.506068722,D
Texas,1978,6,35393,Challenger,66025,Challenger,0.651018557,D
Texas,1978,7,128214,Incumbent,22415,Challenger,0.148809326,R
Texas,1978,8,24673,Challenger,39429,Incumbent,0.615097813,D
Texas,1978,9,29473,Challenger,50792,Challenger,0.632803837,D
Texas,1978,10,29328,Challenger,94529,Incumbent,0.7632108,D
Texas,1978,11,49965,Challenger,53354,Challenger,0.516400662,D
Texas,1978,12,21364,Challenger,46456,Incumbent,0.684989679,D
Texas,1978,13,25275,Challenger,75271,Incumbent,0.748622521,D
Texas,1978,14,24325,Challenger,63953,Challenger,0.724450033,D
Texas,1978,15,27853,Challenger,54560,Incumbent,0.662031476,D
Texas,1978,16,22743,Challenger,53090,Incumbent,0.700090989,D
Texas,1978,17,32302,Challenger,69030,Challenger,0.681226069,D
Texas,1978,18,0,0,36783,Challenger,1,D
Texas,1978,19,48070,Challenger,54729,Challenger,0.532388447,D
Texas,1978,20,0,0,51584,Incumbent,1,D
Texas,1978,21,84336,Challenger,63501,Challenger,0.429533879,R
Texas,1978,22,54643,Challenger,53443,Incumbent,0.494448865,R
Texas,1978,23,0,0,62649,Incumbent,1,D
Texas,1978,24,33314,Challenger,39201,Challenger,0.540591602,D
Texas,1980,1,0,0,137665,Incumbent,1,D
Texas,1980,2,60742,Challenger,142496,Incumbent,0.701128726,D
Texas,1980,3,218228,Incumbent,49667,Challenger,0.185397264,R
Texas,1980,4,93915,Challenger,102787,Challenger,0.522551881,D
Texas,1980,5,67848,Challenger,70892,Incumbent,0.51097016,D
Texas,1980,6,59503,Challenger,144816,Incumbent,0.708774025,D
Texas,1980,7,242810,Incumbent,48594,Challenger,0.166758178,R
Texas,1980,8,72856,Challenger,67921,Challenger,0.482472279,R
Texas,1980,9,0,0,103225,Incumbent,1,D
