,State,cycle,AreaNumber,Mean,Stdv
1485,OH,1990,12,0.34885133340000002,0.061973498305304256
1486,OH,1990,13,0.60645491939999996,0.054994373135417024
1487,OH,1990,14,0.61321500520000005,0.069616516359546451
1488,OH,1990,15,0.3281384866,0.075126862943096603
1489,OH,1990,16,0.30818784000000005,0.050654856012086774
1490,OH,1990,17,0.74622883725000011,0.076336331070998617
1491,OH,1990,18,0.47248927060000001,0.12946297432296106
1492,OH,1990,19,0.41022230020000006,0.097798619306361245
1493,OH,2000,1,0.44549796699999999,0.068413698016574015
1494,OH,2000,2,0.37290262560000004,0.1031597792348185
1495,OH,2000,3,0.37794179779999998,0.039174777592026123
1496,OH,2000,4,0.3488570232,0.06298321279222191
1497,OH,2000,5,0.33841270239999999,0.060698354314292088
1498,OH,2000,6,0.58599207500000006,0.078847880382911836
1499,OH,2000,7,0.35809978600000003,0.050606452733735804
1500,OH,2000,8,0.32010850959999998,0.025836337766181043
1501,OH,2000,9,0.69894453580000016,0.064229229844545974
1502,OH,2000,10,0.64050407900000006,0.079071219012117167
1503,OH,2000,11,0.81997206625000008,0.039076734801731558
1504,OH,2000,12,0.40446747900000002,0.03441693118497674
1505,OH,2000,13,0.63610969139999995,0.052977377494755874
1506,OH,2000,14,0.35611835559999999,0.053315127656486612
1507,OH,2000,15,0.43365023800000008,0.070922729639054105
1508,OH,2000,16,0.41162474720000003,0.096336513476670979
1509,OH,2000,17,0.72013281400000007,0.090963126083693044
1510,OH,2000,18,0.49670805699999998,0.13589627473353816
1511,OH,2010,1,0.39002285333333336,0.020358991799543646
1512,OH,2010,2,0.36319145199999997,0.043781731260321269
1513,OH,2010,3,0.68266267066666664,0.040563575741497666
1514,OH,2010,4,0.34273270933333339,0.036418845086133127
1515,OH,2010,5,0.33344570433333337,0.063236902599425035
1516,OH,2010,6,0.38641455566666666,0.087751223878073242
1517,OH,2010,7,0.37371986950000002,0.088139954471116458
1518,OH,2010,8,0.28556300150000002,0.0054237444782589753
1519,OH,2010,9,0.70838311866666659,0.045160737508846027
1520,OH,2010,10,0.35002395033333333,0.032016831517597266
1521,OH,2010,11,0.79852277650000003,0.0056783043336997132
1522,OH,2010,12,0.32145554166666668,0.03927743257189923
1523,OH,2010,13,0.69674935733333332,0.027091011495739635
1524,OH,2010,14,0.37813142399999999,0.037442412344674728
1525,OH,2010,15,0.35417636466666669,0.02619443855229248
1526,OH,2010,16,0.39628756566666667,0.072530769231588327
1527,OK,1970,1,0.59223080100000003,0.053176018547604065
1528,OK,1970,2,0.58591157039999997,0.073271250954595732
1529,OK,1970,4,0.64979064549999999,0.11673518699385541
1530,OK,1970,5,0.4083764393999999,0.18731295025978936
1531,OK,1970,6,0.58353242260000004,0.18914023702816493
1532,OK,1980,1,0.48380623420000007,0.047513778204850823
1533,OK,1980,2,0.69156273600000007,0.057179316479570697
1534,OK,1980,3,0.79621661475000005,0.020778634350516349
1535,OK,1980,4,0.69881880125000007,0.058879993399456147
1536,OK,1980,5,0.28014041480000001,0.032719103623141191
1537,OK,1980,6,0.71856426924999994,0.090825091295071117
1538,OK,1990,1,0.36246097360000001,0.074800725322480652
1539,OK,1990,2,0.4951059988,0.074023265077344899
1540,OK,1990,3,0.58424983275000009,0.18832138887224847
1541,OK,1990,4,0.45635577259999999,0.14812397981960818
1542,OK,1990,5,0.33705050299999995,0.087726694366101809
1543,OK,1990,6,0.41450962499999999,0.15151948975152843
1544,OK,2000,1,0.37008818924999998,0.047710485895274282
1545,OK,2000,2,0.67948145420000006,0.071087745794385232
1546,OK,2000,3,0.26601272066666665,0.053906273067800783
1547,OK,2000,4,0.37412013533333327,0.079467092274991602
1548,OK,2000,5,0.35212960960000006,0.017845242006555274
1549,OK,2010,2,0.30266649000000001,0.085134455665020634
1550,OK,2010,3,0.21348593800000001,0.0038004363989125088
1551,OK,2010,4,0.27327999099999994,0.015370822424036326
1552,OK,2010,5,0.38565399133333328,0.0079937953711634764
1553,OR,1970,1,0.54997733420000006,0.1371335925927836
1554,OR,1970,2,0.67175714475000003,0.12465825432861598
1555,OR,1970,3,0.68315247766666676,0.051045069254608715
1556,OR,1970,4,0.52031515460000011,0.084396741837827929
1557,OR,1980,1,0.61144544600000006,0.075839288490319332
1558,OR,1980,2,0.39313731940000002,0.049536464258871774
1559,OR,1980,3,0.79366260075000006,0.05685406617755577
1560,OR,1980,4,0.6081903422499999,0.077542629316677464
1561,OR,1980,5,0.47745293199999994,0.057389934033849968
1562,OR,1990,1,0.535154401,0.041048864299481472
1563,OR,1990,2,0.34547113340000002,0.053865640333172669
1564,OR,1990,3,0.76267263350000003,0.041380638448999828
1565,OR,1990,4,0.6962597492,0.018462615489310427
1566,OR,1990,5,0.55903475799999991,0.058281584116672627
1567,OR,2000,1,0.61664760075000002,0.040645750089886558
1568,OR,2000,2,0.27388546479999998,0.021906484006707222
1569,OR,2000,3,0.74868599920000001,0.024679372295176756
1570,OR,2000,4,0.61195684174999998,0.039986642053315993
1571,OR,2000,5,0.55268153720000002,0.021683027916723399
1572,OR,2010,1,0.6283418123333333,0.013449985469611405
1573,OR,2010,2,0.28199294266666669,0.015367200782739227
1574,OR,2010,3,0.78846462150000007,0.0025460546382810624
1575,OR,2010,4,0.59818830733333339,0.01350752111342363
1576,OR,2010,5,0.56400979233333337,0.012219980918462433
1577,PA,1970,1,0.73106429500000014,0.038398128923761175
1578,PA,1970,2,0.7555494960000001,0.057665609673554677
1579,PA,1970,3,0.69359069100000004,0.059165995150002468
1580,PA,1970,4,0.550544162,0.14696373943638988
1581,PA,1970,5,0.33029540120000001,0.080862155066020222
1582,PA,1970,6,0.71200891340000005,0.047530957395560146
1583,PA,1970,7,0.50578497020000002,0.065729741002404848
1584,PA,1970,8,0.47647927699999998,0.09566038875616005
1585,PA,1970,9,0.35605025266666668,0.094748571469848886
1586,PA,1970,10,0.29057613799999993,0.067476757644783392
1587,PA,1970,11,0.63000232179999993,0.11607869550651767
1588,PA,1970,12,0.57141371839999999,0.1492191495365508
1589,PA,1970,13,0.33293240680000002,0.038013412090759029
1590,PA,1970,14,0.67415359360000005,0.085445441315139481
1591,PA,1970,15,0.53242171550000006,0.11835042659653534
1592,PA,1970,16,0.29055643499999995,0.06856230895134359
1593,PA,1970,17,0.4922191044,0.13617771135241394
1594,PA,1970,18,0.48112283160000002,0.19224525864384645
1595,PA,1970,19,0.32763180400000003,0.11680165857312139
1596,PA,1970,20,0.72616857080000008,0.073008023655494442
1597,PA,1970,21,0.6254483596,0.069418070594438705
1598,PA,1970,22,0.65026001840000003,0.066510584560778213
1599,PA,1970,23,0.43616152520000001,0.11511272230982526
1600,PA,1970,24,0.5150323376,0.12717496386934432
1601,PA,1970,25,0.52931854540000001,0.093446331851952447
1602,PA,1980,1,0.75700946940000002,0.023766383014428922
1603,PA,1980,2,0.92492122666666665,0.010790721080279656
1604,PA,1980,3,0.59966202160000004,0.054108948524087527
1605,PA,1980,4,0.60967969300000013,0.05706271598873907
1606,PA,1980,5,0.3129418766,0.070119589074820937
1607,PA,1980,6,0.65426955224999994,0.065950000574736559
1608,PA,1980,7,0.42226430339999999,0.10073487922331467
1609,PA,1980,8,0.54208637819999994,0.032624958182740318
1610,PA,1980,9,0.34199053700000004,0.010492444984829935
1611,PA,1980,10,0.26867994625000002,0.040747483567059324
1612,PA,1980,11,0.60900780966666668,0.087802361173977675
1613,PA,1980,12,0.65802501449999995,0.036731632316817392
1614,PA,1980,13,0.38768425020000008,0.043183729686398609
1615,PA,1980,14,0.77118317299999994,0.035628755131780716
1616,PA,1980,15,0.41849301659999999,0.014442210621422171
1617,PA,1980,16,0.27239303660000003,0.043622461135254594
1618,PA,1980,17,0.32039668499999996,0.089621774699511672
1619,PA,1980,18,0.58431450140000007,0.065919993797420542
1620,PA,1980,19,0.25726389700000002,0.029860692663870363
1621,PA,1980,20,0.72820676100000004,0.062768359300803572
1622,PA,1980,21,0.31115369525000003,0.14124335846093744
1623,PA,1980,22,0.7354705225,0.075792276667684927
1624,PA,1980,23,0.41166966020000001,0.054147343306087711
1625,PA,1990,1,0.84244332479999995,0.034155466615433928
1626,PA,1990,2,0.8445698330000001,0.047669828407157312
1627,PA,1990,3,0.63956941700000003,0.046078019641005059
1628,PA,1990,4,0.62518351999999999,0.13740493040458851
1629,PA,1990,6,0.5902240111999999,0.052502208132737767
1630,PA,1990,7,0.3199374002,0.027623584196825104
1631,PA,1990,8,0.37293825619999998,0.066998073327811727
1632,PA,1990,10,0.41779818950000003,0.082974753266717396
1633,PA,1990,11,0.66978609760000007,0.0063202075683347
1634,PA,1990,12,0.69853780600000004,0.015695331304392317
1635,PA,1990,13,0.50830854059999997,0.022815622753115949
1636,PA,1990,14,0.65389487074999997,0.05659457260764944
1637,PA,1990,15,0.50351947080000004,0.047942121692206179
1638,PA,1990,16,0.33331929059999998,0.037570306437909151
1639,PA,1990,17,0.28912015666666663,0.01416674367584075
1640,PA,1990,18,0.57717363399999999,0.12368823093936157
1641,PA,1990,19,0.34000292899999995,0.073226637779437845
1642,PA,1990,20,0.55523276350000006,0.060527117181160862
1643,PA,1990,21,0.41144771119999995,0.07619701457690374
1644,PA,2000,1,0.88246668533333328,0.022176529824973552
1645,PA,2000,2,0.88918839399999994,0.011106328189377236
1646,PA,2000,3,0.44847054750000004,0.046984107484089099
1647,PA,2000,4,0.46063954740000002,0.095065226821875459
1648,PA,2000,5,0.37004834800000003,0.068985131403219629
1649,PA,2000,6,0.47550990940000004,0.026554419089355762
1650,PA,2000,7,0.47008339659999993,0.10771053325243721
1651,PA,2000,8,0.47157425040000006,0.075333430373036636
1652,PA,2000,9,0.32418270280000006,0.052897773416892717
1653,PA,2000,10,0.51366892133333331,0.059144167741898297
1654,PA,2000,11,0.5652911115,0.11608678160817439
1655,PA,2000,12,0.6072826375,0.094861167030406479
1656,PA,2000,13,0.59254732640000007,0.059512648735215182
1657,PA,2000,15,0.42240243519999998,0.017060796514779281
1658,PA,2000,16,0.3800586245,0.037586080583675199
1659,PA,2000,17,0.59080150320000002,0.055652741206299539
1660,PA,2000,18,0.3757216746,0.036426068203887003
1661,PA,2000,19,0.30733090699999999,0.054411322555734276
1662,PA,2010,1,0.83329081900000002,0.014380098788182595
1663,PA,2010,2,0.89461805333333333,0.015315488090835026
1664,PA,2010,3,0.41070018750000004,0.024056377272264274
1665,PA,2010,4,0.31988132266666663,0.057994678819457357
1666,PA,2010,5,0.35438641500000001,0.022782782420886476
1667,PA,2010,6,0.43079296266666667,0.0055349124739674446
1668,PA,2010,7,0.39698812533333333,0.015053133276020408
1669,PA,2010,8,0.42348001666666663,0.038349297342972072
1670,PA,2010,9,0.37154202799999997,0.010181577320150497
1671,PA,2010,10,0.30878499333333331,0.031471519120518092
1672,PA,2010,11,0.37160261933333333,0.039471494604183151
1673,PA,2010,12,0.42408401099999998,0.052216173556909898
1674,PA,2010,13,0.68103627599999994,0.013914281777202192
1675,PA,2010,14,0.75630238350000001,0.01787708849120077
1676,PA,2010,15,0.41343579800000002,0.026953110204966286
1677,PA,2010,16,0.42748185466666672,0.014559109117102027
1678,PA,2010,17,0.56957762766666664,0.032581093696046101
1679,RI,1970,1,0.65838176700000006,0.045868549573729774
1680,RI,1970,2,0.63186517120000008,0.14818922152808772
1681,RI,1980,1,0.55359464460000007,0.10568027837574198
1682,RI,1980,2,0.38379171220000002,0.13431013130887584
1683,RI,1990,1,0.57786956580000004,0.18993475419548486
1684,RI,1990,2,0.73057576980000005,0.058789558976557181
1685,RI,2000,1,0.65538714779999996,0.09037323692242813
1686,RI,2000,2,0.72761675649999991,0.061294000906016242
1687,RI,2010,1,0.60294937133333337,0.041851101562234726
1688,RI,2010,2,0.63042472633333335,0.021351620341006097
1689,SC,1970,1,0.61216598639999997,0.10337506853254733
1690,SC,1970,2,0.43110900200000002,0.0095029079131762825
1691,SC,1970,3,0.69817109075000006,0.10524058950515314
1692,SC,1970,4,0.62459661799999999,0.11210674669559091
1693,SC,1970,5,0.5811600303333333,0.057077405982034715
1694,SC,1970,6,0.50386690550000002,0.044103256016452042
1695,SC,1980,1,0.40443008560000004,0.058713969159883861
1696,SC,1980,2,0.42997107325,0.045950210928387247
1697,SC,1980,3,0.59902200799999994,0.060714589057488187
1698,SC,1980,4,0.47572568400000004,0.11176685739890448
1699,SC,1980,5,0.68734833000000006,0.015626033145176493
1700,SC,1980,6,0.66201638549999997,0.11591006193228481
1701,SC,1990,1,0.34313162733333336,0.024839804534004299
1702,SC,1990,2,0.41635244699999996,0.0017847134740842775
1703,SC,1990,3,0.42779501650000001,0.12912011921433161
1704,SC,1990,4,0.36042705024999999,0.10578463067749534
1705,SC,1990,5,0.57314003700000005,0.038531511753157222
1706,SC,1990,6,0.6921692626,0.045635034351050999
1707,SC,2000,1,0.39069917366666668,0.08746950058044077
1708,SC,2000,2,0.40608328049999998,0.059633454678859242
1709,SC,2000,3,0.352067615,0.024163918384150919
1710,SC,2000,4,0.32378508319999999,0.034946351862360552
1711,SC,2000,5,0.56829444124999995,0.084580201514142431
1712,SC,2000,6,0.66172884860000003,0.018409536408785253
1713,SC,2010,1,0.37573698499999997,0.014724027936105
1714,SC,2010,2,0.36714191700000004,0.0087145678191061036
1715,SC,2010,3,0.29732359666666669,0.032271634933886052
1716,SC,2010,4,0.32881265749999999,0.018443201008645792
1717,SC,2010,5,0.41703448233333335,0.024975125311164789
1718,SC,2010,6,0.72841555899999988,0.015585196314349391
1719,SC,2010,7,0.41140552166666672,0.028954650314639275
1720,SD,1970,1,0.48128472420000001,0.18014103222144487
1721,SD,1970,2,0.3860559214,0.06949195468192311
1722,SD,1980,1,0.6147908795999999,0.081047199783954096
1723,SD,1990,1,0.44670966199999995,0.21479905592561452
1724,SD,2000,1,0.57273147460000007,0.10983866737872647
1725,SD,2010,1,0.37305950966666668,0.047010124424960116
1726,TN,1970,1,0.33345650025000001,0.089551669335066475
1727,TN,1970,2,0.27104790900000003,0.080834088253365757
1728,TN,1970,3,0.56331832025000006,0.10916962793364199
1729,TN,1970,4,0.80190446999999998,0.012803350555920462
1730,TN,1970,5,0.62509361899999993,0.031152763327108226
1731,TN,1970,6,0.37013312325000003,0.086426005332494477
1732,TN,1970,7,0.73559050433333339,0.034632893532434712
1733,TN,1970,8,0.56599987299999999,0.11642810671889041
1734,TN,1980,1,0.24819225999999997,0.057761042113154491
1735,TN,1980,2,0.30070317033333333,0.11873952313264581
1736,TN,1980,3,0.56835130459999994,0.040765644791773303
1737,TN,1980,4,0.70256367133333331,0.045670379164044581
1738,TN,1980,5,0.69669323299999997,0.14825115497279343
1739,TN,1980,6,0.71432941000000005,0.066356993580847498
1740,TN,1980,7,0.33763785774999999,0.12844646529102199
1741,TN,1980,8,0.72577890833333336,0.091876175817957373
1742,TN,1980,9,0.70087157666666666,0.041567354926000118
1743,TN,1990,1,0.2967504205,0.033802838097345633
1744,TN,1990,2,0.27532055900000002,0.017743136303893084
1745,TN,1990,3,0.41719334699999999,0.074833031621664992
1746,TN,1990,4,0.44863141420000002,0.12500376253534695
1747,TN,1990,5,0.70639700599999999,0.066999536607330448
1748,TN,1990,6,0.58695624140000002,0.064501279533924691
1749,TN,1990,7,0.350409101,0.040571353121879282
1750,TN,1990,8,0.68425755633333329,0.042861822871920668
1751,TN,1990,9,0.66905638524999989,0.099207763012521016
1752,TN,2000,1,0.26314306074999999,0.083905203761802855
1753,TN,2000,2,0.19791205179999999,0.028262183203109779
1754,TN,2000,3,0.32739761439999998,0.02534119467766352
1755,TN,2000,4,0.55236554840000007,0.098171033050136247
1756,TN,2000,5,0.66272622900000011,0.054517367202078393
1757,TN,2000,6,0.57823761524999995,0.1830730342685476
1758,TN,2000,7,0.29163827200000003,0.03342819683299092
1759,TN,2000,8,0.64802349499999989,0.1677791994938784
1760,TN,2000,9,0.77893569633333337,0.038109597942504299
1761,TN,2010,1,0.18587266550000001,0.030312794432592511
1762,TN,2010,2,0.23257053766666669,0.013958848496241721
1763,TN,2010,3,0.34184786933333333,0.034076244702525668
1764,TN,2010,4,0.38974863833333329,0.047656216927362688
1765,TN,2010,5,0.64229337533333331,0.020788685373560351
1766,TN,2010,6,0.23941476849999999,0.006772306004426
1767,TN,2010,7,0.25819510200000001,0.016363356049041801
1768,TN,2010,8,0.27298081400000002,0.018799087342129508
1769,TN,2010,9,0.77625260366666671,0.026436384781220335
1770,TX,1970,1,0.76798111633333344,0.07636228659588476
1771,TX,1970,2,0.71338948166666671,0.021425668246002647
1772,TX,1970,3,0.26611922499999996,0.068528988007591454
1773,TX,1970,4,0.6432387314000001,0.087214948822804159
1774,TX,1970,5,0.49741675220000003,0.038951781250486296
1775,TX,1970,6,0.71594238199999993,0.070995817239052822
1776,TX,1970,7,0.1753359495,0.024997325649602994
1777,TX,1970,8,0.61553653639999995,0.087128889393942463
1778,TX,1970,9,0.63802266200000002,0.022017736148899594
1779,TX,1970,10,0.73489374200000013,0.089197702450472788
1780,TX,1970,11,0.63872364300000006,0.16449689802259213
1781,TX,1970,12,0.70925248699999999,0.082506475361693546
1782,TX,1970,13,0.58422613040000004,0.10718281818853832
1783,TX,1970,14,0.63544458300000006,0.080511662219395888
1784,TX,1970,15,0.70197714333333339,0.040847609962928626
1785,TX,1970,16,0.63899423799999999,0.086403853881132045
1786,TX,1970,18,0.83751867950000003,0.024467708289719409
1787,TX,1970,19,0.53937180699999998,0.0098759624229337682
1788,TX,1970,21,0.49828277120000009,0.18416680670503199
1789,TX,1970,22,0.57981878980000001,0.11788845068223024
1790,TX,1970,24,0.64597339920000008,0.090162849108523846
1791,TX,1980,1,0.61641507249999994,0.0084720436281880643
1792,TX,1980,2,0.57734647000000006,0.019295744788653046
1793,TX,1980,3,0.19073745766666669,0.026315914371886299
1794,TX,1980,4,0.67887908249999995,0.072236949028031225
1795,TX,1980,5,0.61860947450000003,0.028621570059421876
1796,TX,1980,6,0.38305529724999998,0.063606096550506308
1797,TX,1980,7,0.15069626250000001,0.03962077171781303
1798,TX,1980,8,0.36649202133333336,0.057467125507450263
1799,TX,1980,9,0.61785566550000004,0.050860891178112114
1800,TX,1980,10,0.69879836000000006,0.034512732234089287
1801,TX,1980,12,0.69791699933333329,0.013525979365237884
1802,TX,1980,13,0.51068355040000002,0.10952162398188335
1803,TX,1980,14,0.53094057660000005,0.053510697973343173
1804,TX,1980,16,0.59367269133333334,0.056148994752336798
1805,TX,1980,18,0.827421148,0.030407983026155581
1806,TX,1980,19,0.48662851725,0.22881332752369973
1807,TX,1980,21,0.27044974799999999,0.083083089434700386
1808,TX,1980,22,0.30855409049999999,0.029831015645680598
1809,TX,1980,23,0.61607607833333333,0.053705003786688382
1810,TX,1980,24,0.66795501766666654,0.071203280272803079
1811,TX,1980,25,0.65849890833333335,0.055169756152369881
1812,TX,1980,26,0.38219569340000004,0.10282468928575483
1813,TX,1980,27,0.64529443399999997,0.01256569479519098
1814,TX,1990,1,0.56402931575000004,0.029394446482844522
1815,TX,1990,2,0.56401760175000004,0.02292431343522295
1816,TX,1990,4,0.60991797959999994,0.025035459115769373
1817,TX,1990,5,0.49692597100000002,0.070588310225780562
1818,TX,1990,6,0.25622130166666662,0.028185950083306328
1819,TX,1990,9,0.55686611900000005,0.064848861864723162
1820,TX,1990,10,0.62758602933333318,0.080888922710452463
1821,TX,1990,11,0.59790518250000002,0.053182836173251195
1822,TX,1990,12,0.4927735714,0.15284953827484682
1823,TX,1990,13,0.40068883,0.1261347202215333
1824,TX,1990,14,0.52033638620000011,0.12204081291573021
1825,TX,1990,15,0.60408291000000003,0.018858244180927842
1826,TX,1990,16,0.62566929124999993,0.096108928883125166
1827,TX,1990,17,0.57707498199999985,0.061639002938056693
1828,TX,1990,18,0.7304470563333334,0.05783878758752159
1829,TX,1990,19,0.19526372300000003,0.03127115154667557
1830,TX,1990,20,0.63814081699999992,0.012170070111350901
1831,TX,1990,21,0.23342801700000002,0.012225033012193132
1832,TX,1990,22,0.3179606432,0.048081621387624528
1833,TX,1990,23,0.37769006760000001,0.01696295564846945
1834,TX,1990,24,0.58514971579999997,0.036063746239153413
1835,TX,1990,25,0.57565191699999996,0.025807094307292881
1836,TX,1990,26,0.25514918824999999,0.01904040630153819
1837,TX,1990,27,0.62191062779999995,0.040151184399764339
1838,TX,1990,28,0.74154372899999998,0.030513674276739445
1839,TX,1990,29,0.70241164524999999,0.043316798020217956
1840,TX,1990,30,0.73627112533333328,0.0057263035738605852
1841,TX,2000,1,0.41745192966666672,0.13232896812121614
1842,TX,2000,2,0.46094764966666668,0.14259340062854489
1843,TX,2000,3,0.32899015874999998,0.060962738780400448
1844,TX,2000,4,0.35374202620000006,0.13743890723628835
1845,TX,2000,5,0.34822682450000003,0.053701341714840319
1846,TX,2000,6,0.33596230920000003,0.038369587214219902
1847,TX,2000,7,0.38891149066666664,0.044823823701612676
1848,TX,2000,8,0.26493111050000001,0.065909863026917259
1849,TX,2000,9,0.69714558599999998,0.092495085595893478
1850,TX,2000,10,0.40169020933333338,0.056125137468650492
1851,TX,2000,11,0.3013561443333333,0.19394313341753855
1852,TX,2000,12,0.29118334150000003,0.027826043185151653
1853,TX,2000,13,0.22238327833333335,0.014578815539043303
1854,TX,2000,14,0.31910346766666664,0.079011898664289232
1855,TX,2000,15,0.61228629125,0.044608281465197533
1856,TX,2000,16,0.64918975249999988,0.050384085470396529
1857,TX,2000,17,0.50790757000000009,0.081443770370291255
1858,TX,2000,18,0.77304848399999992,0.036221891308620684
1859,TX,2000,19,0.29125813849999999,0.088839996252930528
1860,TX,2000,20,0.68700693166666671,0.047821774846282611
1861,TX,2000,21,0.31748582775,0.053019492844960034
1862,TX,2000,22,0.42146671800000002,0.095780706169657545
1863,TX,2000,23,0.4726938014,0.1061794082356379
1864,TX,2000,24,0.4526221855,0.13878390342009617
1865,TX,2000,25,0.63811640159999994,0.081627357033577458
1866,TX,2000,26,0.32775645220000005,0.060259225412882776
1867,TX,2000,27,0.59215936580000006,0.057271265141188188
1868,TX,2000,28,0.65129372350000003,0.073847315668485902
1869,TX,2000,29,0.72094228933333326,0.057560870466931188
1870,TX,2000,30,0.79770167725000007,0.038557366476568218
1871,TX,2000,31,0.34851705250000004,0.051005494121602886
1872,TX,2000,32,0.39039200500000004,0.05597268752686297
1873,TX,2010,1,0.24843057766666665,0.024293323478675993
1874,TX,2010,2,0.33721326933333334,0.034546268928583833
1875,TX,2010,6,0.39254785399999997,0.016617557895622657
1876,TX,2010,7,0.38871019499999998,0.044236396342755717
1877,TX,2010,9,0.80295180050000003,0.0049293976422500841
1878,TX,2010,10,0.37680859366666669,0.023550285833714216
1879,TX,2010,12,0.27395244066666669,0.0047748425814844826
1880,TX,2010,14,0.40154589933333334,0.046650326025125796
1881,TX,2010,15,0.59786699266666665,0.028168138370861986
1882,TX,2010,16,0.68169929850000011,0.023371373234844037
1883,TX,2010,17,0.35050844049999996,0.023224679690446205
1884,TX,2010,18,0.75625275033333328,0.012556122767249151
1885,TX,2010,21,0.37945907300000004,0.014905081213214259
1886,TX,2010,22,0.35316423266666669,0.045055706593555483
1887,TX,2010,23,0.50233926933333339,0.019522911913125073
1888,TX,2010,24,0.37154748966666667,0.039947539174211281
1889,TX,2010,25,0.38632905366666664,0.0092785719737598638
1890,TX,2010,26,0.30225748750000003,0.0089801125783926204
1891,TX,2010,27,0.379340128,0.031334357746719006
1892,TX,2010,28,0.687046559,0.011504234178534764
1893,TX,2010,30,0.82489986800000004,0.026991504688971161
1894,TX,2010,31,0.36036077,0.026064041877420552
1895,TX,2010,32,0.38405919150000001,0.027785603281913183
1896,TX,2010,33,0.73743846950000003,0.00047407903433975188
1897,TX,2010,34,0.62136016166666674,0.012968235933411421
1898,TX,2010,35,0.66169114699999998,0.0080820763548962414
1899,TX,2010,36,0.24913171550000002,0.033894042791929001
1900,UT,1970,1,0.56628505160000009,0.070493472694179715
1901,UT,1970,2,0.43465736960000001,0.10109348025266257
1902,UT,1980,1,0.39971109100000002,0.078457827593148677
1903,UT,1980,2,0.53851347179999998,0.056172619542549221
1904,UT,1980,3,0.37802424675000001,0.16198937685301709
1905,UT,1990,1,0.31057209600000002,0.026655888822653555
1906,UT,1990,2,0.48411065860000002,0.061169698890263954
1907,UT,1990,3,0.52068204550000008,0.1062371094555699
1908,UT,2000,1,0.31870435300000005,0.044707300508866434
1909,UT,2000,2,0.56916279360000011,0.060346117981514381
1910,UT,2000,3,0.30803108439999999,0.045059955135893205
1911,UT,2010,1,0.28163086499999995,0.022936239305331368
1912,UT,2010,2,0.35110804299999998,0.0032594405590849729
1913,UT,2010,3,0.24559436900000001,0.017229940648423241
1914,UT,2010,4,0.4699145283333333,0.033699062622584409
1915,VT,1970,1,0.32753808625000003,0.093749341731438507
1916,VT,1980,1,0.36494852375000003,0.16198484909346586
1917,VT,1990,1,0.66459556340000003,0.1012732080860131
1918,VT,2000,1,0.65803653200000001,0.086146158380058749
1919,VT,2010,1,0.71512578400000004,0.056964423297438851
1920,VA,1970,1,0.58704994325000004,0.14980016080968003
1921,VA,1970,2,0.50978252074999997,0.17307768437908932
1922,VA,1970,3,0.55493076399999997,0.12242428150241365
1923,VA,1970,4,0.54743295199999997,0.14998681362199134
1924,VA,1970,6,0.39576570550000001,0.030974093422280278
1925,VA,1970,7,0.38922910199999999,0.07275199465390346
1926,VA,1970,8,0.51966707440000004,0.045040101252146282
1927,VA,1970,9,0.37468628679999999,0.089806072133847017
1928,VA,1970,10,0.51737217139999991,0.056266444699531883
1929,VA,1980,1,0.50447588888888895,0.14248716786544841
1930,VA,1980,2,0.60351936616666668,0.060860828552845206
1931,VA,1980,3,0.52681903985714285,0.17969328570866824
1932,VA,1980,4,0.62754311766666671,0.11033495489753554
1933,VA,1980,6,0.594717575,0.089684784158279879
1934,VA,1980,7,0.40370001466666672,0.022853451641137269
1935,VA,1980,8,0.44553130320000001,0.069820027346986224
1936,VA,1980,9,0.55262152599999992,0.070958852349539081
1937,VA,1980,10,0.38259172579999995,0.054703420690126403
1938,VA,1990,1,0.43420854749999999,0.19386836836479579
1939,VA,1990,2,0.61937518088888888,0.099425455633578921
1940,VA,1990,3,0.73968261459999995,0.085233374758541577
1941,VA,1990,4,0.69539901766666656,0.085662912690067108
1942,VA,1990,5,0.54113879199999992,0.16495932250024117
1943,VA,1990,6,0.34046274266666671,0.051105513128289502
1944,VA,1990,7,0.271357079,0.08308748347938727
1945,VA,1990,8,0.63947889999999996,0.051447785521437937
1946,VA,1990,9,0.64112345559999995,0.046664043317158566
1947,VA,1990,10,0.28776684166666672,0.048744964540762048
1948,VA,1990,11,0.42339032674999999,0.084984471289794791
1949,VA,2000,1,0.49245103383333327,0.14051455375842906
1950,VA,2000,2,0.43123462155555559,0.06119077450823486
1951,VA,2000,3,0.67027388871428573,0.053316525762649343
1952,VA,2000,4,0.37816452233333325,0.024711932392629848
1953,VA,2000,5,0.42253047319999998,0.064759794481092148
1954,VA,2000,7,0.34804740300000003,0.030155591645038043
1955,VA,2000,8,0.64704329220000001,0.039734274981414734
1956,VA,2000,9,0.603724806,0.091138875027467911
1957,VA,2000,10,0.36283626100000005,0.051842191217681854
1958,VA,2000,11,0.47253404950000005,0.074362233717493009
1959,VA,2010,1,0.36688416816666664,0.036794091537411366
1960,VA,2010,2,0.41034294566666674,0.06352959309015925
1961,VA,2010,3,0.54612372419999988,0.21119390625572254
1962,VA,2010,4,0.46417375133333333,0.10173078545050943
1963,VA,2010,5,0.407765983,0.033527770639252212
1964,VA,2010,6,0.33928234299999999,0.0099922390620320357
1965,VA,2010,7,0.40535978833333336,0.024190235485640501
1966,VA,2010,8,0.68703295399999986,0.024739702148724691
1967,VA,2010,9,0.33928793050000006,0.066554405575109971
1968,VA,2010,10,0.42887789866666665,0.037589883636298414
